Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.929,25.929,screen dark,10.91471427909
0,2.049,2.049,wifi running,0.004944318960000001
2.049,7.8309999999999995,5.782,wifi scan,0.6416108383755041
7.8309999999999995,25.929,18.098,wifi running,0.04367119792
0,25.929,25.929,phone_scanning,0.510552149097075
0.0,8.435095999993791,8.435095999993791,core 0 cpu_idle start,0.0027260121497979933
8.435095999993791,33.138999999995576,24.703904000001785,core 0 cpu_idle,0.007983684175200576
0.0,8.514719999999215,8.514719999999215,core 1 cpu_idle start,0.0027517446359997463
8.514719999999215,33.138999999995576,24.62427999999636,core 1 cpu_idle,0.007957951688998823
0.0,8.437881999998353,8.437881999998353,core 2 cpu_idle start,0.0027269125153494677
8.437881999998353,33.138999999995576,24.701117999997223,core 2 cpu_idle,0.007982783809649101
0.0,8.437497999999323,8.437497999999323,core 3 cpu_idle start,0.002726788416149781
8.437497999999323,33.138999999995576,24.701501999996253,core 3 cpu_idle,0.007982907908848789
0.0,8.435773999997764,8.435773999997764,core 4 cpu_idle start,0.002726231262449277
8.435773999997764,33.138999999995576,24.703225999997812,core 4 cpu_idle,0.007983465062549292
0.0,8.435425999996369,8.435425999996369,core 5 cpu_idle start,0.0027261187975488265
8.435425999996369,33.138999999995576,24.703573999999207,core 5 cpu_idle,0.007983577527449744
