Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.664,25.664,screen dark,10.85330585664
0,25.664,25.664,wifi running,0.06221569536000001
0,25.664,25.664,phone_scanning,0.5076796779308282
0.0,8.542519999988144,8.542519999988144,core 0 cpu_idle start,0.0027735426809961505
8.542519999988144,33.18499999999767,24.642480000009527,core 0 cpu_idle,0.008000797194003092
0.0,8.729300999984844,8.729300999984844,core 1 cpu_idle start,0.002834185802170079
8.729300999984844,33.18499999999767,24.455699000012828,core 1 cpu_idle,0.007940154072829164
0.0,8.546181999961846,8.546181999961846,core 2 cpu_idle start,0.002774731640837612
8.546181999961846,33.18499999999767,24.638818000035826,core 2 cpu_idle,0.007999608234161631
0.0,8.541926999983843,8.541926999983843,core 3 cpu_idle start,0.002773350148719754
8.541926999983843,33.18499999999767,24.64307300001383,core 3 cpu_idle,0.008000989726279488
0.0,8.562989999976708,8.562989999976708,core 4 cpu_idle start,0.0027801887782424374
8.562989999976708,33.18499999999767,24.622010000020964,core 4 cpu_idle,0.007994151096756805
0.0,8.574154999980237,8.574154999980237,core 5 cpu_idle start,0.0027838137746185833
8.574154999980237,33.18499999999767,24.610845000017434,core 5 cpu_idle,0.00799052610038066
