Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.701,25.701,screen dark,10.808695620449999
0,25.701,25.701,wifi running,0.06195997080000001
0,25.701,25.701,phone_scanning,0.505592967149753
0.0,8.315245999998297,8.315245999998297,core 0 cpu_idle start,0.00268478505224945
8.315245999998297,33.06999999999971,24.754754000001412,core 0 cpu_idle,0.007992691197750455
0.0,8.31388099999458,8.31388099999458,core 1 cpu_idle start,0.0026843443278732502
8.31388099999458,33.06999999999971,24.75611900000513,core 1 cpu_idle,0.007993131922126655
0.0,8.314007999993919,8.314007999993919,core 2 cpu_idle start,0.0026843853329980363
8.314007999993919,33.06999999999971,24.75599200000579,core 2 cpu_idle,0.007993090917001868
0.0,8.31586299999617,8.31586299999617,core 3 cpu_idle start,0.0026849842661237633
8.31586299999617,33.06999999999971,24.75413700000354,core 3 cpu_idle,0.007992491983876141
0.0,8.422641999997722,8.422641999997722,core 4 cpu_idle start,0.0027194605357492643
8.422641999997722,33.06999999999971,24.647358000001987,core 4 cpu_idle,0.00795801571425064
0.0,8.321906999997736,8.321906999997736,core 5 cpu_idle start,0.002686935722624269
8.321906999997736,33.06999999999971,24.748093000001973,core 5 cpu_idle,0.007990540527375637
