device,subject,browser,batterystats_Joule_calculated
nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,38.12886
nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,35.638811999999994
nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,49.489704
nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,51.04598399999999
nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,37.506348
nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,32.68188000000001
nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,45.443376
nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,39.840768000000004
nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,45.754632
nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,38.751372
nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,31.592483999999995
nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,31.1256
nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,38.440116
nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,38.440116
nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,38.12886
nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,34.549416
nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,51.07507199999999
nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,34.549416
nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,36.261323999999995
nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,40.152024
nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,48.711563999999996
nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,40.618908
nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,39.840768000000004
nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,32.37062400000001
nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,40.618908
nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,42.175188
nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,45.443376
nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,49.022819999999996
nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,36.883836
nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,54.158544
