,device,subject,browser,batterystats_Joule_calculated,headerSize,workerTime,fetchTime,timeToFirstByte,downloadTime,totalTime,totalLoadTime,dnsLookupTime,fcp,fp
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,39.098772,188,0,336.8,25.6,47.3,72.9,4879,0,1521,1521
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,37.22976000000001,339,0,70.8,15.4,33.8,49.2,1130,0,1549.4,1549.4
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,49.329432,341,0,65.1,4.4,41.4,45.8,1815,0,1075.3,1075.3
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,60.49836,334,0,102.8,7.2,70.3,77.5,1016,0,1342.1,1342.1
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,30.404304,342,0,78.5,20.9,36.4,57.3,2323,0,1507,1507
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,46.69232399999999,346,0,96.9,11.3,67.5,78.8,1135,0,1350.9,1350.9
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,39.711744,339,0,146.7,3.6,121.7,125.3,5252,0,1242.6,1242.6
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,33.196536,342,0,124.5,49.2,58.4,107.6,2514,0,1733,1733
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,41.418108000000004,341,0,142.1,8.9,90.4,99.3,753,0,1361.3,1361.3
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,39.246372,340,0,43.0,4.6,21.8,26.4,1611,0,1241.4,1241.4
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,32.731164,340,0,142.9,2.7,3.9,6.6,656,0,1265.1,1265.1
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,32.57604,342,0,63.5,25.4,7.2,32.6,200,0,1188.7,1188.7
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,33.661908000000004,340,0,83.8,4.7,49.7,54.4,3510,0,3142.1,3142.1
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,42.969348,337,0,110.1,10.6,3.1,13.7,2276,0,1069.4,1069.4
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,33.972156,340,0,90.4,11.4,38.3,49.7,1132,0,1440.7,1440.7
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,44.520588,334,0,30.6,3.1,10.7,13.8,1383,0,1145.8,1145.8
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,40.642488,339,0,87.6,29.7,29.4,59.1,4771,0,1274.5,1274.5
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,45.141084,339,0,148.9,4.3,129.0,133.3,2395,0,1423.9,1423.9
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,36.45414,343,0,50.0,6.9,23.9,30.8,7197,0,1882.9,1882.9
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,69.960924,344,0,290.1,5.6,262.3,267.9,4903,0,2156.4,2156.4
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,41.88348000000001,342,0,88.5,5.4,63.1,68.5,3211,0,1323.4,1323.4
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,39.091248,-18446744073709552000,0,-132.6,4.4,-151.4,-147.0,1973,0,1122.8,1122.8
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,50.26017600000001,335,0,95.1,10.5,66.0,76.5,8836,0,2294.9,1915.1
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,30.869676000000002,342,0,83.1,42.7,9.6,52.3,816,0,1114.7,1114.7
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,50.4153,339,0,65.8,30.6,5.2,35.8,2981,0,1533.2,1533.2
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,43.900092,339,0,148.7,12.7,108.1,120.8,5876,0,1181.8,1181.8
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,38.315628,337,0,48.6,4.6,23.8,28.4,2353,0,1383.3,1383.3
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,35.36827199999999,339,0,116.5,4.0,79.1,83.1,2374,0,1675.3,1675.3
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,31.955544000000003,339,0,46.5,5.9,25.0,30.9,1463,0,2179.6,2179.6
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,41.573232,342,0,75.0,4.1,44.1,48.2,967,0,1394.5,1394.5
