Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.753,25.753,screen dark,10.84062774613
0,3.324,3.324,wifi running,0.008020944960000002
3.324,3.697,0.3730000000000002,wifi scan,0.04139066805846821
3.697,25.753,22.056,wifi running,0.05322201024000001
0,25.753,25.753,phone_scanning,0.5070866402752507
0.0,8.254733000001579,8.254733000001579,core 0 cpu_idle start,0.0026677233372755104
0.0,8.25405000000319,8.25405000000319,core 1 cpu_idle start,0.002667502608751031
0.0,8.254177000002528,8.254177000002528,core 2 cpu_idle start,0.0026675436519758167
0.0,8.255881999997655,8.255881999997655,core 3 cpu_idle start,0.002668094665349242
0.0,8.254185999998299,8.254185999998299,core 4 cpu_idle start,0.00266754656054945
0.0,8.293421000002127,8.293421000002127,core 5 cpu_idle start,0.0026802263316756873
