Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.595,25.595,screen dark,10.79412124935
0,25.595,25.595,wifi running,0.061876424400000005
0,25.595,25.595,phone_scanning,0.5049112290577997
0.0,8.202362999989418,8.202362999989418,core 0 cpu_idle start,0.002655720080321574
8.202362999989418,33.07200000001467,24.86963700002525,core 0 cpu_idle,0.008052166719683175
0.0,8.189558999991277,8.189558999991277,core 1 cpu_idle start,0.0026515744652221757
8.189558999991277,33.07200000001467,24.88244100002339,core 1 cpu_idle,0.008056312334782573
0.0,8.184574999992037,8.184574999992037,core 2 cpu_idle start,0.0026499607706224216
8.184574999992037,33.07200000001467,24.88742500002263,core 2 cpu_idle,0.008057926029382328
0.0,8.431241999991471,8.431241999991471,core 3 cpu_idle start,0.0027298253785472387
8.431241999991471,33.07200000001467,24.640758000023197,core 3 cpu_idle,0.007978061421457511
0.0,8.18872099998407,8.18872099998407,core 4 cpu_idle start,0.0026513031417698426
8.18872099998407,33.07200000001467,24.883279000030598,core 4 cpu_idle,0.008056583658234907
0.0,8.202476000005845,8.202476000005845,core 5 cpu_idle start,0.0026557566669018922
8.202476000005845,33.07200000001467,24.869524000008823,core 5 cpu_idle,0.008052130133102856
