Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.649,25.649,screen dark,10.904592325120001
0,25.649,25.649,wifi running,0.06250969088000001
0,25.649,25.649,phone_scanning,0.5100786795017834
0.0,8.466473000007682,8.466473000007682,core 0 cpu_idle start,0.0027634567872025072
8.466473000007682,33.33900000000722,24.872526999999536,core 0 cpu_idle,0.008118392812799849
0.0,8.465840999997454,8.465840999997454,core 1 cpu_idle start,0.0027632505023991692
8.465840999997454,33.33900000000722,24.873159000009764,core 1 cpu_idle,0.008118599097603187
0.0,8.466713000001619,8.466713000001619,core 2 cpu_idle start,0.0027635351232005285
8.466713000001619,33.33900000000722,24.8722870000056,core 2 cpu_idle,0.008118314476801829
0.0,8.467365000004065,8.467365000004065,core 3 cpu_idle start,0.0027637479360013272
8.467365000004065,33.33900000000722,24.871635000003153,core 3 cpu_idle,0.008118101664001029
0.0,8.48568399999931,8.48568399999931,core 4 cpu_idle start,0.002769727257599775
8.48568399999931,33.33900000000722,24.853316000007908,core 4 cpu_idle,0.008112122342402581
0.0,8.46722000000591,8.46722000000591,core 5 cpu_idle start,0.0027637006080019288
8.46722000000591,33.33900000000722,24.87178000000131,core 5 cpu_idle,0.008118148992000428
