Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.662,25.662,screen dark,10.48394270196
0,25.662,25.662,wifi running,0.060098351040000005
0,25.662,25.662,phone_scanning,0.4904021617634631
0.0,8.266155000019353,8.266155000019353,core 0 cpu_idle start,0.0025926795157560703
8.266155000019353,33.15800000002491,24.89184500000556,core 0 cpu_idle,0.007807327184251744
0.0,8.304933000006713,8.304933000006713,core 1 cpu_idle start,0.0026048422354521057
8.304933000006713,33.15800000002491,24.8530670000182,core 1 cpu_idle,0.007795164464555708
0.0,8.290582000016002,8.290582000016002,core 2 cpu_idle start,0.0026003410443050192
8.290582000016002,33.15800000002491,24.86741800000891,core 2 cpu_idle,0.007799665655702795
0.0,8.265206000010949,8.265206000010949,core 3 cpu_idle start,0.002592381861903434
8.265206000010949,33.15800000002491,24.892794000013964,core 3 cpu_idle,0.00780762483810438
0.0,8.270080000016605,8.270080000016605,core 4 cpu_idle start,0.0025939105920052084
8.270080000016605,33.15800000002491,24.887920000008307,core 4 cpu_idle,0.007806096108002606
0.0,8.270648000005167,8.270648000005167,core 5 cpu_idle start,0.0025940887452016205
8.270648000005167,33.15800000002491,24.887352000019746,core 5 cpu_idle,0.007805917954806193
