Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.626,25.626,screen dark,10.802188001100001
0,25.626,25.626,wifi running,0.061922666400000013
0,25.626,25.626,phone_scanning,0.5052885634833179
0.0,8.357654000006733,8.357654000006733,core 0 cpu_idle start,0.002704745775752179
8.357654000006733,33.08299999999872,24.725345999991987,core 0 cpu_idle,0.008001740099247407
0.0,8.3559580000001,8.3559580000001,core 1 cpu_idle start,0.0027041969077500326
8.3559580000001,33.08299999999872,24.72704199999862,core 1 cpu_idle,0.008002288967249553
0.0,8.357409000003827,8.357409000003827,core 2 cpu_idle start,0.0027046664876262385
8.357409000003827,33.08299999999872,24.725590999994893,core 2 cpu_idle,0.008001819387373347
0.0,8.359144000001834,8.359144000001834,core 3 cpu_idle start,0.0027052279770005934
8.359144000001834,33.08299999999872,24.723855999996886,core 3 cpu_idle,0.008001257897998992
0.0,8.44192200001271,8.44192200001271,core 4 cpu_idle start,0.0027320170072541133
8.44192200001271,33.08299999999872,24.64107799998601,core 4 cpu_idle,0.007974468867745473
0.0,8.393739999999525,8.393739999999525,core 5 cpu_idle start,0.0027164241074998465
8.393739999999525,33.08299999999872,24.689259999999194,core 5 cpu_idle,0.00799006176749974
