Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.734,25.734,screen dark,10.827601859220001
0,25.734,25.734,wifi running,0.06206834928000002
0,25.734,25.734,phone_scanning,0.5064773348563689
0.0,8.485370000009425,8.485370000009425,core 0 cpu_idle start,0.0027409866442530445
8.485370000009425,33.35099999999511,24.865629999985686,core 0 cpu_idle,0.008032220130745376
0.0,8.543602999998257,8.543602999998257,core 1 cpu_idle start,0.002759797359074437
8.543602999998257,33.35099999999511,24.807396999996854,core 1 cpu_idle,0.008013409415923984
0.0,8.478075000020908,8.478075000020908,core 2 cpu_idle start,0.0027386301768817537
8.478075000020908,33.35099999999511,24.872924999974202,core 2 cpu_idle,0.008034576598116667
0.0,8.474955000012415,8.474955000012415,core 3 cpu_idle start,0.0027376223388790102
8.474955000012415,33.35099999999511,24.876044999982696,core 3 cpu_idle,0.00803558443611941
0.0,8.481249000004027,8.481249000004027,core 4 cpu_idle start,0.0027396554582263008
8.481249000004027,33.35099999999511,24.869750999991084,core 4 cpu_idle,0.00803355131677212
0.0,8.562352000008104,8.562352000008104,core 5 cpu_idle start,0.002765853754802618
8.562352000008104,33.35099999999511,24.788647999987006,core 5 cpu_idle,0.008007353020195803
