Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.696,25.696,screen dark,10.49783304768
0,25.696,25.696,wifi running,0.060177976320000014
0,25.696,25.696,phone_scanning,0.4910519035411873
0.0,8.283707000024151,8.283707000024151,core 0 cpu_idle start,0.002598184700557575
8.283707000024151,33.08999999999651,24.806292999972356,core 0 cpu_idle,0.007780493799441329
0.0,8.224253000022145,8.224253000022145,core 1 cpu_idle start,0.0025795369534569457
8.224253000022145,33.08999999999651,24.865746999974363,core 1 cpu_idle,0.007799141546541959
0.0,8.21857500000624,8.21857500000624,core 2 cpu_idle start,0.0025777560487519574
8.21857500000624,33.08999999999651,24.871424999990268,core 2 cpu_idle,0.007800922451246948
0.0,8.2177270000102,8.2177270000102,core 3 cpu_idle start,0.002577490073553199
8.2177270000102,33.08999999999651,24.872272999986308,core 3 cpu_idle,0.007801188426445706
0.0,8.223390000028303,8.223390000028303,core 4 cpu_idle start,0.002579266273508877
8.223390000028303,33.08999999999651,24.866609999968205,core 4 cpu_idle,0.007799412226490028
0.0,8.222696000011638,8.222696000011638,core 5 cpu_idle start,0.0025790486004036504
8.222696000011638,33.08999999999651,24.86730399998487,core 5 cpu_idle,0.007799629899595255
