,device,subject,browser,batterystats_Joule_calculated,headerSize,workerTime,fetchTime,timeToFirstByte,downloadTime,totalTime,totalLoadTime,dnsLookupTime,fcp,fp
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,52.50492,-18446744073709552000,0,-344.5,201,-651.8,-450.8,9018,0,2262.5,2262.5
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,37.74762,-18446744073709552000,0,-283.2,154.5,-572.6,-418.1,11263,0,2403.0,2403.0
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,53.12628,391,0,467.5,141.5,307.0,448.5,3485,0,1843.5,1843.5
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,41.00976,-18446744073709552000,0,-404.6,137.6,-684.3,-546.7,1566,0,1973.0,1973.0
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,32.776740000000004,392,0,216.7,153.1,9.3,162.4,3874,0,2061.6,2061.6
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,38.0583,-18446744073709552000,0,-372.2,130.6,-526.2,-395.6,3761,0,2435.9,2435.9
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,41.63112,-18446744073709552000,0,-306.6,143.9,-482.2,-338.3,10884,0,2114.3,2114.3
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,33.55344,392,0,384.4,205.1,132.9,338.0,9166,0,2145.3,2145.3
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,36.19422,-18446744073709552000,0,-330.7,146.9,-538.7,-391.8,13191,0,4799.5,4799.5
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,34.1748,390,0,493.7,182.7,296.0,478.7,4237,0,2281.3,2281.3
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,33.087419999999995,390,0,261.8,134.9,19.9,154.8,1540,0,2657.2,2657.2
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,34.33014,392,0,237.7,131.6,88.7,220.3,704,0,1419.9,1419.9
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,58.71851999999999,-18446744073709552000,0,-309.0,137.6,-465.6,-328.0,4463,0,3609.7,3609.7
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,41.00976,387,0,220.9,137.1,9.9,147.0,4240,0,1936.1,1936.1
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,37.126259999999995,-18446744073709552000,0,-307.4,136.2,-463.0,-326.8,3472,0,3305.7,3305.7
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,33.242760000000004,384,0,310.0,136.7,153.4,290.1,1722,0,1145.5,1145.5
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,41.499,-18446744073709552000,0,-317.9,129.2,-485.6,-356.4,21401,0,1537.3,1537.3
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,34.485479999999995,-18446744073709552000,0,-277.2,144.9,-489.0,-344.1,8221,0,945.9,945.9
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,43.18452,393,0,485.3,137.6,306.0,443.6,8757,0,2514.0,2514.0
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,56.6991,-18446744073709552000,0,-339.0,131.9,-561.6,-429.7,13308,0,10326.1,10326.1
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,34.1748,-18446744073709552000,0,-325.9,151.5,-506.1,-354.6,7338,0,2725.6,2725.6
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,34.019459999999995,-18446744073709552000,0,-323.2,130.5,-527.1,-396.6,4763,0,3029.9,3029.9
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,50.01948000000001,-18446744073709552000,0,-301.2,149.3,-502.3,-353.0,11778,0,2732.2,2336.5
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,37.126259999999995,392,0,355.3,158.6,166.0,324.6,1654,0,1806.0,1806.0
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,37.126259999999995,389,0,339.9,134.1,186.3,320.4,5785,0,2248.0,2248.0
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,40.854420000000005,-18446744073709552000,0,-324.6,142.1,-524.6,-382.5,8257,0,1546.9,1546.9
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,38.0583,387,0,370.7,130.8,216.8,347.6,3782,0,2191.1,2191.1
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,42.7185,-18446744073709552000,0,-286.5,149.1,-470.9,-321.8,8390,0,2789.7,2789.7
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,38.67966,389,0,393.9,128.7,249.9,378.6,3498,0,3780.3,3780.3
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,38.835,-18446744073709552000,0,-332.6,146.1,-531.9,-385.8,1504,0,1837.9,1837.9
