Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.666,25.666,screen dark,10.831585852800002
0,25.666,25.666,wifi running,0.06209118720000001
0,25.666,25.666,phone_scanning,0.5066636921381308
0.0,8.283803999991505,8.283803999991505,core 0 cpu_idle start,0.002683952495997248
8.283803999991505,33.08399999998801,24.800195999996504,core 0 cpu_idle,0.008035263503998868
0.0,8.279221999982838,8.279221999982838,core 1 cpu_idle start,0.0026824679279944396
8.279221999982838,33.08399999998801,24.80477800000517,core 1 cpu_idle,0.008036748072001675
0.0,8.283135999983642,8.283135999983642,core 2 cpu_idle start,0.0026837360639947
8.283135999983642,33.08399999998801,24.800864000004367,core 2 cpu_idle,0.008035479936001415
0.0,8.280664999983856,8.280664999983856,core 3 cpu_idle start,0.0026829354599947693
8.280664999983856,33.08399999998801,24.803335000004154,core 3 cpu_idle,0.008036280540001346
0.0,8.282033999988926,8.282033999988926,core 4 cpu_idle start,0.002683379015996412
8.282033999988926,33.08399999998801,24.801965999999084,core 4 cpu_idle,0.008035836983999704
0.0,8.352327999993577,8.352327999993577,core 5 cpu_idle start,0.002706154271997919
8.352327999993577,33.08399999998801,24.731671999994433,core 5 cpu_idle,0.008013061727998197
