Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.7,25.7,screen dark,10.853466459
0,25.7,25.7,wifi running,0.062216616000000016
0,25.7,25.7,phone_scanning,0.5076871903473654
0.0,8.258532000007108,8.258532000007108,core 0 cpu_idle start,0.0026776225377023043
8.258532000007108,8.623051000002306,0.3645189999951981,core 0 cpu_idle,0.00011818617277344309
8.623051000002306,8.623371000008774,0.0003200000064680353,core 0 cpu_frequency,0.00013485408560575304
8.623371000008774,8.687066000013147,0.06369500000437256,core 0 cpu_idle,2.065151137641769e-05
8.687066000013147,8.68784900000901,0.0007829999958630651,core 0 cpu_frequency,0.0007163313633403051
8.68784900000901,8.691525000002002,0.003675999992992729,core 0 cpu_idle,1.1918510977280675e-06
8.691525000002002,8.692508000007365,0.0009830000053625554,core 0 cpu_frequency,0.0009828731914808637
8.692508000007365,8.73188000000664,0.03937199999927543,core 0 cpu_idle,1.2765386699765077e-05
8.73188000000664,8.732204000014463,0.0003240000078221783,core 0 cpu_frequency,0.00013653976221241466
8.732204000014463,8.736997000014526,0.00479300000006333,core 0 cpu_idle,1.554010425020533e-06
8.736997000014526,8.737572000012733,0.000574999998207204,core 0 cpu_frequency,0.0005749258191824353
8.737572000012733,8.78983400001016,0.052261999997426756,core 0 cpu_idle,1.694464694916569e-05
8.78983400001016,8.79157600000326,0.0017419999931007624,core 0 cpu_frequency,0.0022446053604021805
8.79157600000326,8.809755000009318,0.018179000006057322,core 0 cpu_idle,5.894086276963935e-06
8.809755000009318,8.813769000014872,0.004014000005554408,core 0 cpu_frequency,0.006132936563990506
8.813769000014872,8.949492000014288,0.13572299999941606,core 0 cpu_idle,4.400478967481067e-05
8.949492000014288,8.949565000002622,7.299998833332211e-05,core 0 cpu_frequency,2.7112334293973678e-05
8.949565000002622,8.98314000001119,0.03357500000856817,core 0 cpu_idle,1.0885854377778014e-05
8.98314000001119,8.983457000009366,0.0003169999981764704,core 0 cpu_frequency,0.00031695910295770563
8.983457000009366,9.083054000002448,0.09959699999308214,core 0 cpu_idle,3.2291837322757055e-05
9.083054000002448,9.085829000003287,0.0027750000008381903,core 0 cpu_frequency,0.003575648623230027
9.085829000003287,9.116397000005236,0.030568000001949258,core 0 cpu_idle,9.910909800631998e-06
9.116397000005236,9.11666400001559,0.00026700001035351306,core 0 cpu_frequency,0.0004079457209309933
