,device,subject,browser,batterystats_Joule_calculated,headerSize,workerTime,fetchTime,timeToFirstByte,downloadTime,totalTime,totalLoadTime,dnsLookupTime,fcp,fp
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,55.986768000000005,-18446744073709552000,0,-302.2,133.6,-468.5,-334.9,9718,0,1738.1,1738.1
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,39.082176000000004,-18446744073709552000,0,-295.0,140.7,-460.6,-319.9,11292,0,2349.3,2349.3
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,38.927088,391,0,485.1,175.6,264.3,439.9,3561,0,1912.4,1912.4
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,39.54744,-18446744073709552000,0,-465.6,131.6,-640.0,-508.4,1536,0,1992.9,1992.9
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,35.049888,392,0,281.1,129.2,37.0,166.2,3192,0,1959.2,1959.2
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,38.306736,-18446744073709552000,0,-430.1,152.3,-629.0,-476.7,3646,0,2311.5,2311.5
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,34.739712,-18446744073709552000,0,-483.8,155.4,-674.8,-519.4,12028,0,3276.0,3276.0
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,33.964271999999994,392,0,396.0,128.6,210.8,339.4,9398,0,2404.0,2404.0
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,46.99166399999999,-18446744073709552000,0,-350.0,129.5,-515.6,-386.1,14294,0,4789.3,4789.3
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,43.114464,390,0,514.3,139.7,342.7,482.4,4144,0,2284.0,2284.0
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,36.445679999999996,390,0,200.0,129.0,52.2,181.2,1339,0,2252.8,2252.8
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,34.739712,392,0,317.6,129.1,91.6,220.7,785,0,1778.3,1778.3
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,37.686384,-18446744073709552000,0,-352.4,130.6,-506.7,-376.1,5989,0,3665.0,3665.0
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,33.188832000000005,387,0,173.9,129.3,20.0,149.3,4217,0,1698.6,1698.6
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,36.290592,390,0,529.7,141.0,301.1,442.1,3323,0,3254.7,3254.7
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,30.862512,384,0,306.7,146.5,125.0,271.5,1720,0,1217.5,1217.5
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,41.019768000000006,389,0,534.3,139.0,367.2,506.2,21175,0,1746.6,1746.6
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,38.306736,-18446744073709552000,0,-339.0,153.7,-513.8,-360.1,8073,0,1188.7,1188.7
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,40.32288,393,0,471.9,130.3,320.4,450.7,9358,0,2868.8,2868.8
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,56.296944,-18446744073709552000,0,-343.5,127.7,-503.2,-375.5,13203,0,10199.1,10199.1
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,45.906048,-18446744073709552000,0,-353.2,130.7,-568.7,-438.0,7057,0,2792.8,2792.8
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,36.135504,-18446744073709552000,0,-353.1,132.3,-521.8,-389.5,4830,0,2972.3,2972.3
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,51.023952,-18446744073709552000,0,-298.9,136.9,-449.3,-312.4,13339,0,2523.7,1665.3
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,32.878656,392,0,316.6,128.4,154.7,283.1,1635,0,1892.6,1892.6
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,42.339024,389,0,409.1,130.1,256.6,386.7,5614,0,2086.6,2086.6
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,39.702528,-18446744073709552000,0,-281.8,145.2,-516.2,-371.0,6435,0,1782.6,1782.6
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,39.54744,387,0,408.7,143.4,232.5,375.9,3783,0,2236.1,2236.1
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,57.537648,-18446744073709552000,0,-413.1,128.1,-672.7,-544.6,8458,0,2946.3,2946.3
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,32.103216,389,0,431.4,129.9,283.7,413.6,3553,0,3840.7,3840.7
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,60.32923199999999,-18446744073709552000,0,-338.7,129.3,-585.5,-456.2,1638,0,1995.5,1995.5
