Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.655,25.655,screen dark,10.9071432064
0,5.636,5.636,wifi running,0.013735608320000004
5.636,12.168,6.531999999999999,wifi scan,0.7320692633688591
12.168,25.655,13.487000000000002,wifi running,0.03286943744000001
0,25.655,25.655,phone_scanning,0.5101980008038619
0.0,8.270253000009689,8.270253000009689,core 0 cpu_idle start,0.0026994105792031626
8.270253000009689,33.19400000000314,24.923746999993455,core 0 cpu_idle,0.008135111020797864
0.0,8.273941000006744,8.273941000006744,core 1 cpu_idle start,0.0027006143424022013
8.273941000006744,33.19400000000314,24.9200589999964,core 1 cpu_idle,0.008133907257598825
0.0,8.270473000011407,8.270473000011407,core 2 cpu_idle start,0.0026994823872037235
8.270473000011407,33.19400000000314,24.923526999991736,core 2 cpu_idle,0.008135039212797303
0.0,8.2691160000104,8.2691160000104,core 3 cpu_idle start,0.0026990394624033945
8.2691160000104,33.19400000000314,24.924883999992744,core 3 cpu_idle,0.008135482137597632
0.0,8.358456000001752,8.358456000001752,core 4 cpu_idle start,0.002728200038400572
8.358456000001752,33.19400000000314,24.83554400000139,core 4 cpu_idle,0.008106321561600455
0.0,8.278462000002037,8.278462000002037,core 5 cpu_idle start,0.002702089996800665
8.278462000002037,33.19400000000314,24.915538000001106,core 5 cpu_idle,0.008132431603200362
