Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.79,25.79,screen dark,10.883916432000001
0,9.693999999999999,9.693999999999999,wifi running,0.0234517248
9.693999999999999,16.903,7.209,wifi scan,0.8020027963572146
16.903,25.79,8.887,wifi running,0.021499430400000002
0,25.79,25.79,phone_scanning,0.50911153355577
0.0,8.140606999993906,8.140606999993906,core 0 cpu_idle start,0.002637556667998026
0.0,8.139920999994501,8.139920999994501,core 1 cpu_idle start,0.0026373344039982184
0.0,8.140849999996135,8.140849999996135,core 2 cpu_idle start,0.002637635399998748
0.0,8.139199999990524,8.139199999990524,core 3 cpu_idle start,0.0026371007999969297
0.0,8.211495999988983,8.211495999988983,core 4 cpu_idle start,0.0026605247039964306
8.211495999988983,17.157663999998476,8.946168000009493,core 4 cpu_idle,0.002898558432003076
17.157663999998476,17.166302999990876,0.008638999992399476,core 4 cpu_frequency,0.01660306048683276
17.166302999990876,17.296592999991844,0.13029000000096858,core 4 cpu_idle,4.221396000031382e-05
17.296592999991844,17.34708999999566,0.05049700000381563,core 4 cpu_frequency,0.09704881886845317
17.34708999999566,17.373637999990024,0.026547999994363636,core 4 cpu_idle,8.601551998173818e-06
17.373637999990024,17.409203999995952,0.0355660000059288,core 4 cpu_frequency,0.06835333370675441
0.0,8.144843000001856,8.144843000001856,core 5 cpu_idle start,0.0026389291320006013
8.144843000001856,17.157697999995435,9.012854999993579,core 5 cpu_idle,0.0029201650199979197
17.157697999995435,17.43956199999957,0.28186400000413414,core 5 cpu_frequency,0.5417068000053853
