Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.697,25.697,screen dark,10.81203407851
0,25.697,25.697,wifi running,0.06197910824000001
0,25.697,25.697,phone_scanning,0.5057491285382806
0.0,8.493793999979971,8.493793999979971,core 0 cpu_idle start,0.00274370780684353
8.493793999979971,33.156999999977415,24.663205999997444,core 0 cpu_idle,0.007966832118149175
0.0,8.49479899997823,8.49479899997823,core 1 cpu_idle start,0.0027440324469679674
8.49479899997823,33.156999999977415,24.662200999999186,core 1 cpu_idle,0.007966507478024737
0.0,8.494455999985803,8.494455999985803,core 2 cpu_idle start,0.002743921649395414
8.494455999985803,33.156999999977415,24.662543999991613,core 2 cpu_idle,0.007966618275597291
0.0,8.510582999995677,8.510582999995677,core 3 cpu_idle start,0.0027491310735736035
8.510582999995677,33.156999999977415,24.64641699998174,core 3 cpu_idle,0.007961408851419102
0.0,8.52980099999695,8.52980099999695,core 4 cpu_idle start,0.002755338968024015
8.52980099999695,33.156999999977415,24.627198999980465,core 4 cpu_idle,0.00795520095696869
0.0,8.516743999993196,8.516743999993196,core 5 cpu_idle start,0.002751121230597802
8.516743999993196,33.156999999977415,24.64025599998422,core 5 cpu_idle,0.007959418694394902
