,device,subject,browser,batterystats_Joule_calculated,headerSize,workerTime,fetchTime,timeToFirstByte,downloadTime,totalTime,totalLoadTime,dnsLookupTime,fcp,fp
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,56.88306000000001,341,0,59.4,5.4,42.4,47.8,4646,0,1381.3,1381.3
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,40.67528399999999,339,0,135.9,5.6,44.9,50.5,1498,0,1697.0,1697.0
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,61.714224,341,0,54.2,6.0,33.4,39.4,1614,0,1186.8,1186.8
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,50.18176800000001,334,0,167.2,21.1,96.1,117.2,1228,0,1511.0,1511.0
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,32.571396,342,0,23.9,5.8,1.9,7.7,2594,0,1574.2,1574.2
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,70.44148799999998,346,0,208.9,28.4,114.9,143.3,1502,0,1672.1,1672.1
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,44.103852,339,0,193.4,26.2,150.9,177.1,4423,0,1524.2,1524.2
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,37.246716000000006,342,0,42.9,17.3,5.5,22.8,2944,0,1506.8,1506.8
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,36.15580799999999,341,0,162.5,23.0,60.6,83.6,663,0,1368.7,1368.7
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,31.792176,340,0,94.6,37.3,11.3,48.6,1659,0,1302.3,1302.3
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,48.155796,340,0,89.5,4.6,3.8,8.4,1070,0,1813.6,1813.6
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,42.07788,342,0,62.9,2.8,8.4,11.2,167,0,1278.0,1278.0
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,38.649312,340,0,66.1,5.2,43.6,48.8,11829,0,8178.9,8178.9
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,39.896064,337,0,58.4,25.6,6.9,32.5,2169,0,952.1,952.1
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,46.7532,340,0,62.2,18.5,3.6,22.1,932,0,1694.0,1694.0
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,41.610347999999995,334,0,95.8,6.7,11.9,18.6,1226,0,1028.3,1028.3
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,35.220744,339,0,52.2,21.2,10.2,31.4,4594,0,1139.9,1139.9
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,103.012884,339,0,187.2,37.4,58.0,95.4,1305,0,1507.4,1507.4
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,34.90905600000001,343,0,72.2,7.8,48.0,55.8,6102,0,1696.1,1696.1
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,60.77915999999999,-18446744073709552000,0,-236.3,6.7,-311.7,-305.0,4363,0,2201.2,2201.2
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,34.28568,342,0,97.8,3.2,77.8,81.0,3279,0,1661.5,1661.5
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,41.610347999999995,335,0,296.4,14.7,213.7,228.4,1704,0,1047.1,1047.1
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,36.15580799999999,335,0,72.1,42.0,11.2,53.2,7450,0,2083.0,1555.0
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,34.28568,342,0,50.8,4.7,18.2,22.9,931,0,1229.9,1229.9
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,38.805156,339,0,67.0,35.5,6.0,41.5,2980,0,1388.7,1388.7
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,52.986959999999996,339,0,153.1,4.6,115.0,119.6,8592,0,2207.6,2207.6
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,36.779184,337,0,98.7,4.0,13.5,17.5,1927,0,1420.2,1420.2
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,42.8571,339,0,84.6,21.4,38.2,59.6,5374,0,1507.6,1507.6
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,34.597367999999996,339,0,66.4,4.6,17.3,21.9,1435,0,2079.6,2079.6
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,48.31164,342,0,58.5,6.0,33.1,39.1,1063,0,1418.3,1418.3
