device,subject,browser,batterystats_Joule_calculated
nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,56.88306000000001
nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,40.67528399999999
nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,61.714224
nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,50.181768000000005
nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,32.571396
nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,70.44148799999999
nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,44.103851999999996
nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,37.246716000000006
nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,36.15580799999999
nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,31.792175999999998
nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,48.155795999999995
nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,42.07788
nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,38.649311999999995
nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,39.896064
nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,46.7532
nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,41.610348
nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,35.220743999999996
nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,103.012884
nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,34.90905600000001
nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,60.77915999999999
nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,34.28568
nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,41.610348
nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,36.15580799999999
nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,34.28568
nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,38.805156000000004
nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,52.98696
nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,36.779183999999994
nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,42.8571
nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,34.597368
nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,48.311640000000004
