Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.723,25.723,screen dark,10.92348879489
0,25.723,25.723,wifi running,0.06261801336000002
0,25.723,25.723,phone_scanning,0.5109625902487559
0.0,8.460771000012755,8.460771000012755,core 0 cpu_idle start,0.0027584228652791586
8.460771000012755,34.00200000000768,25.541228999994928,core 0 cpu_idle,0.008327079184723347
0.0,8.4510050000099,8.4510050000099,core 1 cpu_idle start,0.0027552389051282277
8.4510050000099,34.00200000000768,25.550994999997783,core 1 cpu_idle,0.008330263144874278
0.0,8.450844000006327,8.450844000006327,core 2 cpu_idle start,0.002755186415102063
8.450844000006327,34.00200000000768,25.551156000001356,core 2 cpu_idle,0.008330315634900443
0.0,8.452054000023054,8.452054000023054,core 3 cpu_idle start,0.0027555809053575165
8.452054000023054,34.00200000000768,25.54994599998463,core 3 cpu_idle,0.00832992114464499
0.0,8.462395000009565,8.462395000009565,core 4 cpu_idle start,0.0027589523298781186
8.462395000009565,34.00200000000768,25.53960499999812,core 4 cpu_idle,0.008326549720124388
0.0,8.450887000013608,8.450887000013608,core 5 cpu_idle start,0.002755200434179437
8.450887000013608,34.00200000000768,25.551112999994075,core 5 cpu_idle,0.00833030161582307
