Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.733,25.733,screen dark,10.859861246400001
0,25.733,25.733,wifi running,0.062253273600000006
0,25.733,25.733,phone_scanning,0.5079863161299197
0.0,8.188896000006935,8.188896000006935,core 0 cpu_idle start,0.002653202304002247
8.188896000006935,33.16600000001199,24.977104000005056,core 0 cpu_idle,0.008092581696001638
0.0,8.18843600001128,8.18843600001128,core 1 cpu_idle start,0.0026530532640036547
8.18843600001128,33.16600000001199,24.97756400000071,core 1 cpu_idle,0.00809273073600023
0.0,8.188157000011415,8.188157000011415,core 2 cpu_idle start,0.0026529628680036985
8.188157000011415,33.16600000001199,24.977843000000576,core 2 cpu_idle,0.008092821132000187
0.0,8.191222000008565,8.191222000008565,core 3 cpu_idle start,0.0026539559280027753
8.191222000008565,33.16600000001199,24.974778000003425,core 3 cpu_idle,0.00809182807200111
0.0,8.204440000015893,8.204440000015893,core 4 cpu_idle start,0.0026582385600051493
8.204440000015893,33.16600000001199,24.961559999996098,core 4 cpu_idle,0.008087545439998737
0.0,8.205143000013777,8.205143000013777,core 5 cpu_idle start,0.002658466332004464
8.205143000013777,33.16600000001199,24.960856999998214,core 5 cpu_idle,0.008087317667999422
