Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.733,25.733,screen dark,10.940304663040001
0,25.733,25.733,wifi running,0.06271440896000001
0,25.733,25.733,phone_scanning,0.511749177730882
0.0,8.182910999996238,8.182910999996238,core 0 cpu_idle start,0.002670902150398772
8.182910999996238,33.005999999993946,24.823088999997708,core 0 cpu_idle,0.008102256249599253
0.0,8.19081699999515,8.19081699999515,core 1 cpu_idle start,0.002673482668798417
8.19081699999515,33.005999999993946,24.815182999998797,core 1 cpu_idle,0.008099675731199608
0.0,8.181558999989647,8.181558999989647,core 2 cpu_idle start,0.0026704608575966213
8.181558999989647,33.005999999993946,24.8244410000043,core 2 cpu_idle,0.008102697542401404
0.0,8.18295199998829,8.18295199998829,core 3 cpu_idle start,0.002670915532796178
8.18295199998829,33.005999999993946,24.823048000005656,core 3 cpu_idle,0.008102242867201846
0.0,8.182288999989396,8.182288999989396,core 4 cpu_idle start,0.002670699129596539
8.182288999989396,33.005999999993946,24.82371100000455,core 4 cpu_idle,0.008102459270401485
0.0,8.19734799998696,8.19734799998696,core 5 cpu_idle start,0.002675614387195744
8.19734799998696,33.005999999993946,24.808652000006987,core 5 cpu_idle,0.008097544012802282
