Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.739,25.739,screen dark,10.824676727549999
0,25.739,25.739,wifi running,0.06205158120000001
0,25.739,25.739,phone_scanning,0.5063405074303526
0.0,8.492057999996177,8.492057999996177,core 0 cpu_idle start,0.0027418732267487657
8.492057999996177,33.19799999999668,24.705942000000505,core 0 cpu_idle,0.007976931023250162
0.0,8.491481999997632,8.491481999997632,core 1 cpu_idle start,0.002741687250749235
8.491481999997632,33.19799999999668,24.70651799999905,core 1 cpu_idle,0.007977116999249693
0.0,8.493479999997362,8.493479999997362,core 2 cpu_idle start,0.0027423323549991482
8.493479999997362,33.19799999999668,24.70451999999932,core 2 cpu_idle,0.00797647189499978
0.0,8.489953999996942,8.489953999996942,core 3 cpu_idle start,0.0027411938977490126
8.489953999996942,33.19799999999668,24.70804599999974,core 3 cpu_idle,0.007977610352249916
0.0,8.492517999999109,8.492517999999109,core 4 cpu_idle start,0.002742021749249712
8.492517999999109,33.19799999999668,24.705481999997573,core 4 cpu_idle,0.007976782500749216
0.0,8.491312999998627,8.491312999998627,core 5 cpu_idle start,0.0027416326848745563
8.491312999998627,33.19799999999668,24.706686999998055,core 5 cpu_idle,0.00797717156512437
