Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.65,25.65,screen dark,10.799776034999999
0,25.65,25.65,wifi running,0.06190884
0,25.65,25.65,phone_scanning,0.5051757401473681
0.0,8.263446000011754,8.263446000011754,core 0 cpu_idle start,0.002671158919503799
8.263446000011754,33.138000000006286,24.874553999994532,core 0 cpu_idle,0.008040699580498231
0.0,8.2636940000084,8.2636940000084,core 1 cpu_idle start,0.0026712390855027144
8.2636940000084,33.138000000006286,24.874305999997887,core 1 cpu_idle,0.008040619414499316
0.0,8.264681000000564,8.264681000000564,core 2 cpu_idle start,0.002671558133250182
8.264681000000564,33.138000000006286,24.873319000005722,core 2 cpu_idle,0.008040300366751848
0.0,8.280016000004252,8.280016000004252,core 3 cpu_idle start,0.002676515172001374
8.280016000004252,33.138000000006286,24.857984000002034,core 3 cpu_idle,0.008035343328000655
0.0,8.339345000000321,8.339345000000321,core 4 cpu_idle start,0.002695693271250103
8.339345000000321,33.138000000006286,24.798655000005965,core 4 cpu_idle,0.008016165228751926
0.0,8.3447210000013,8.3447210000013,core 5 cpu_idle start,0.0026974310632504194
8.3447210000013,33.138000000006286,24.793279000004986,core 5 cpu_idle,0.00801442743675161
