device,subject,browser,batterystats_Joule_calculated
nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,49.531608
nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,36.433583999999996
nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,44.713944000000005
nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,46.82167199999999
nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,34.62695999999999
nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,32.36868
nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,52.693200000000004
nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,39.74572800000001
nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,42.756768
nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,33.12144000000001
nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,34.476408
nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,36.734688000000006
nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,30.863159999999993
nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,31.917023999999998
nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,35.680824
nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,106.590816
nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,42.004008000000006
nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,33.271992
nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,34.476408
nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,39.74572800000001
nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,48.176640000000006
nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,42.756768
nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,46.82167199999999
nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,37.939104
nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,48.327192
nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,38.992968
nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,133.690176
nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,32.067575999999995
nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,35.831376
nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,38.089656
