Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.691,25.691,screen dark,10.837116865219999
0,25.691,25.691,wifi running,0.062122893279999994
0,25.691,25.691,phone_scanning,0.5069224135490176
0.0,8.772906000005605,8.772906000005605,core 0 cpu_idle start,0.0028411056081018146
8.772906000005605,34.13300000000163,25.360093999996025,core 0 cpu_idle,0.008212866441898711
0.0,8.780515000005835,8.780515000005835,core 1 cpu_idle start,0.002843569782751889
8.780515000005835,34.13300000000163,25.352484999995795,core 1 cpu_idle,0.008210402267248637
0.0,8.770694000006188,8.770694000006188,core 2 cpu_idle start,0.002840389251902003
8.770694000006188,34.13300000000163,25.362305999995442,core 2 cpu_idle,0.008213582798098522
0.0,8.77088100000401,8.77088100000401,core 3 cpu_idle start,0.002840449811851298
8.77088100000401,34.13300000000163,25.36211899999762,core 3 cpu_idle,0.008213522238149227
0.0,8.888545000001614,8.888545000001614,core 4 cpu_idle start,0.002878555298250522
8.888545000001614,34.13300000000163,25.244455000000016,core 4 cpu_idle,0.008175416751750004
0.0,8.780322000005981,8.780322000005981,core 5 cpu_idle start,0.0028435072797019364
8.780322000005981,34.13300000000163,25.35267799999565,core 5 cpu_idle,0.00821046477029859
