Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.647,25.647,screen dark,10.783480170719999
0,3.531,3.531,wifi running,0.008510557440000002
3.531,10.675,7.144,wifi scan,0.7918279341462721
10.675,25.647,14.971999999999998,wifi running,0.036086113280000005
0,25.647,25.647,phone_scanning,0.5044134766270589
0.0,8.653595000010682,8.653595000010682,core 0 cpu_idle start,0.0027933804660034483
8.653595000010682,33.338999999992666,24.685404999981984,core 0 cpu_idle,0.007968448733994184
0.0,8.652280000009341,8.652280000009341,core 1 cpu_idle start,0.002792955984003015
8.652280000009341,33.338999999992666,24.686719999983325,core 1 cpu_idle,0.007968873215994618
0.0,8.653103000004194,8.653103000004194,core 2 cpu_idle start,0.0027932216484013537
8.653103000004194,33.338999999992666,24.685896999988472,core 2 cpu_idle,0.007968607551596278
0.0,8.703873999998905,8.703873999998905,core 3 cpu_idle start,0.0028096105271996465
8.703873999998905,33.338999999992666,24.63512599999376,core 3 cpu_idle,0.007952218672797986
0.0,8.651110999999219,8.651110999999219,core 4 cpu_idle start,0.0027925786307997475
8.651110999999219,33.338999999992666,24.687888999993447,core 4 cpu_idle,0.007969250569197884
0.0,8.65234600000258,8.65234600000258,core 5 cpu_idle start,0.002792977288800833
8.65234600000258,33.338999999992666,24.686653999990085,core 5 cpu_idle,0.0079688519111968
