,device,subject,browser,batterystats_Joule_calculated,headerSize,workerTime,fetchTime,timeToFirstByte,downloadTime,totalTime,totalLoadTime,dnsLookupTime,fcp,fp
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,47.314944,-18446744073709552000,0,-277.5,134.2,-423.8,-289.6,7566,0,2041.9,2041.9
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,34.781184,-18446744073709552000,0,-358.0,129.6,-532.2,-402.6,11295,0,2403.6,2403.6
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,52.641792,391,0,480.0,129.5,309.9,439.4,3446,0,1734.1,1734.1
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,52.955135999999996,-18446744073709552000,0,-270.6,131.7,-449.1,-317.4,1557,0,1865.0,1865.0
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,32.587776,392,0,212.7,131.3,37.8,169.1,3819,0,1833.4,1833.4
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,38.071296,-18446744073709552000,0,-329.4,145.7,-502.2,-356.5,3705,0,2273.2,2273.2
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,35.721216,-18446744073709552000,0,-334.7,130.8,-534.1,-403.3,11131,0,2079.6,2079.6
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,39.168000000000006,392,0,394.7,130.4,206.5,336.9,9075,0,2098.6,2098.6
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,38.071296,-18446744073709552000,0,-338.3,128.7,-512.8,-384.1,12664,0,4777.7,4777.7
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,40.264704,390,0,506.7,162.6,308.6,471.2,4170,0,2347.5,2347.5
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,35.094528000000004,390,0,176.8,129.0,24.3,153.3,1347,0,2274.0,2274.0
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,36.03455999999999,392,0,251.9,129.1,90.2,219.3,751,0,1482.0,1482.0
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,40.421376,-18446744073709552000,0,-347.4,148.5,-518.4,-369.9,4674,0,3528.8,3528.8
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,35.721216,387,0,231.7,145.6,3.9,149.5,4571,0,1866.9,1866.9
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,33.841152,390,0,417.5,129.4,239.3,368.7,3254,0,3149.3,3149.3
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,50.605056,384,0,291.1,134.7,138.1,272.8,1656,0,1295.1,1295.1
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,41.831424,-18446744073709552000,0,-378.5,131.8,-535.4,-403.6,21108,0,1621.2,1621.2
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,41.51808,-18446744073709552000,0,-297.6,128.8,-448.5,-319.7,7903,0,1153.2,1153.2
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,44.808192,393,0,458.6,147.2,296.9,444.1,8835,0,3024.3,3024.3
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,41.51808,-18446744073709552000,0,-286.8,141.1,-457.5,-316.4,12989,0,10173.1,10173.1
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,36.974592,-18446744073709552000,0,-300.7,131.8,-455.1,-323.3,7552,0,2736.8,2736.8
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,35.564544,-18446744073709552000,0,-443.6,127.7,-594.7,-467.0,5103,0,3100.8,3100.8
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,53.111807999999996,-18446744073709552000,0,-349.8,135.7,-510.4,-374.7,12008,0,2664.7,2103.5
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,37.287936,392,0,354.2,134.8,155.6,290.4,1875,0,1688.8,1688.8
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,39.95136,389,0,393.8,130.7,176.4,307.1,5493,0,2199.9,2199.9
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,54.8352,-18446744073709552000,0,-448.5,128.9,-709.1,-580.2,8284,0,1898.9,1552.5
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,38.54131200000001,387,0,363.4,129.5,209.3,338.8,3945,0,2351.5,2351.5
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,44.338176000000004,-18446744073709552000,0,-317.4,134.8,-483.6,-348.8,8846,0,2774.0,2774.0
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,39.63801599999999,389,0,416.4,129.8,255.8,385.6,3410,0,3612.9,3448.6
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,54.208512,-18446744073709552000,0,-379.8,128.9,-534.7,-405.8,1530,0,1900.9,1900.9
