Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.742,25.742,screen dark,10.858629961639998
0,25.742,25.742,wifi running,0.06224621536
0,25.742,25.742,phone_scanning,0.5079287209364685
0.0,8.442738999998255,8.442738999998255,core 0 cpu_idle start,0.002734181025149434
8.442738999998255,33.163000000000466,24.72026100000221,core 0 cpu_idle,0.008005656524850715
0.0,8.446578999995836,8.446578999995836,core 1 cpu_idle start,0.002735424609148651
8.446578999995836,33.163000000000466,24.71642100000463,core 1 cpu_idle,0.008004412940851498
0.0,8.446736999998393,8.446736999998393,core 2 cpu_idle start,0.002735475777449479
8.446736999998393,33.163000000000466,24.716263000002073,core 2 cpu_idle,0.008004361772550669
0.0,8.440938999992795,8.440938999992795,core 3 cpu_idle start,0.002733598095147666
8.440938999992795,33.163000000000466,24.72206100000767,core 3 cpu_idle,0.008006239454852482
0.0,8.442215999995824,8.442215999995824,core 4 cpu_idle start,0.002734011651598647
8.442215999995824,33.163000000000466,24.72078400000464,core 4 cpu_idle,0.008005825898401502
0.0,8.460089999993215,8.460089999993215,core 5 cpu_idle start,0.0027398001464978023
8.460089999993215,33.163000000000466,24.70291000000725,core 5 cpu_idle,0.008000037403502346
