,device,subject,browser,batterystats_Joule_calculated,headerSize,workerTime,fetchTime,timeToFirstByte,downloadTime,totalTime,totalLoadTime,dnsLookupTime,fcp,fp
0,nexus5x,http-192-168-100-103-9191-local_websites-www-idntimes-com,chrome,37.98774,341,0,89.2,53.1,10.9,64,4965,0,1331.4,1331.4
1,nexus5x,http-192-168-100-103-9191-local_websites-www-github-com,chrome,41.24383200000001,339,0,98.0,7.1,55.9,63,1200,0,1749.4,1749.4
2,nexus5x,http-192-168-100-103-9191-local_websites-www-w3schools-com,chrome,38.452896,341,0,74.9,34.4,16.4,50.8,1703,0,1087.5,1087.5
3,nexus5x,http-192-168-100-103-9191-local_websites-www-wp-me,chrome,52.097472,334,0,77.0,3.6,44.6,48.2,977,0,1317.7,1317.7
4,nexus5x,http-192-168-100-103-9191-local_websites-www-oliveogrill-com,chrome,35.506908,342,0,52.6,4.8,34.0,38.8,1848,0,1389.5,1389.5
5,nexus5x,http-192-168-100-103-9191-local_websites-www-bankofamerica-com,chrome,37.83268800000001,346,0,109.6,10.7,72.8,83.5,1102,0,1373.5,1373.5
6,nexus5x,http-192-168-100-103-9191-local_websites-www-aliyun-com,chrome,38.763000000000005,339,0,122.8,4.4,91.8,96.2,4957,0,1160.7,1160.7
7,nexus5x,http-192-168-100-103-9191-local_websites-www-foursquare-com,chrome,35.972064,342,0,46.6,21.2,6.6,27.8,2675,0,1695.1,1695.1
8,nexus5x,http-192-168-100-103-9191-local_websites-www-theverge-com,chrome,44.344872,341,0,103.2,13.7,64.5,78.2,747,0,1378.2,1015.1
9,nexus5x,http-192-168-100-103-9191-local_websites-www-elsevier-com,chrome,37.83268800000001,340,0,87.1,17.9,50.2,68.1,1368,0,1277.3,1277.3
10,nexus5x,http-192-168-100-103-9191-local_websites-www-scoverage-org,chrome,38.14279199999999,340,0,109.5,6.2,10.3,16.5,1077,0,1741.1,1741.1
11,nexus5x,http-192-168-100-103-9191-local_websites-www-techcrunch-com,chrome,30.545244,342,0,54.5,23.2,5.2,28.4,165,0,1120.2,1120.2
12,nexus5x,http-192-168-100-103-9191-local_websites-www-archive-org,chrome,31.320504,340,0,78.0,4.1,48.4,52.5,3170,0,2912.5,2912.5
13,nexus5x,http-192-168-100-103-9191-local_websites-www-zillow-com,chrome,37.677636,337,0,59.4,25.1,13.0,38.1,2092,0,1044.8,1044.8
14,nexus5x,http-192-168-100-103-9191-local_websites-www-afternic-com,chrome,47.29086,340,0,46.9,21.1,11.1,32.2,1182,0,1424.9,1424.9
15,nexus5x,http-192-168-100-103-9191-local_websites-www-w3-org,chrome,32.095764,334,0,45.9,4.0,18.2,22.2,1529,0,786.0,786.0
16,nexus5x,http-192-168-100-103-9191-local_websites-www-patreon-com,chrome,40.778676000000004,339,0,52.3,15.4,14.6,30,4638,0,1169.7,1169.7
17,nexus5x,http-192-168-100-103-9191-local_websites-www-meetup-com,chrome,35.66196,339,0,88.6,38.6,21.8,60.4,2476,0,1227.4,1227.4
18,nexus5x,http-192-168-100-103-9191-local_websites-www-gotowebinar-com,chrome,33.33618,343,0,142.9,5.6,40.9,46.5,6759,0,1765.2,1765.2
19,nexus5x,http-192-168-100-103-9191-local_websites-www-dailymail-co-uk,chrome,79.386624,344,0,351.3,8.5,291.8,300.3,4964,0,2424.5,2424.5
20,nexus5x,http-192-168-100-103-9191-local_websites-www-herokuapp-com,chrome,44.499924,342,0,93.6,5.4,61.3,66.7,2917,0,1160.2,1160.2
21,nexus5x,http-192-168-100-103-9191-local_websites-www-g-page,chrome,32.715971999999994,-18446744073709552000,0,-325.6,4.6,-370.8,-366.2,1952,0,1215.0,1215.0
22,nexus5x,http-192-168-100-103-9191-local_websites-www-ria-ru,chrome,49.461588,335,0,82.7,4.7,56.7,61.4,8281,0,2324.3,1597.8
23,nexus5x,http-192-168-100-103-9191-local_websites-www-automattic-com,chrome,35.506908,342,0,66.1,25.1,26.9,52,789,0,1117.3,1117.3
24,nexus5x,http-192-168-100-103-9191-local_websites-www-reverso-net,chrome,39.383208,339,0,50.0,8.6,7.6,16.2,2922,0,1503.6,1503.6
25,nexus5x,http-192-168-100-103-9191-local_websites-www-hao123-com,chrome,39.693312,339,0,124.0,7.5,78.5,86,4731,0,1251.0,1251.0
26,nexus5x,http-192-168-100-103-9191-local_websites-www-bitly-com,chrome,40.158468,337,0,55.4,3.5,33.3,36.8,1960,0,1371.0,1371.0
27,nexus5x,http-192-168-100-103-9191-local_websites-www-fandom-com,chrome,43.879715999999995,339,0,104.5,57.0,17.1,74.1,5306,0,1839.1,1839.1
28,nexus5x,http-192-168-100-103-9191-local_websites-www-aaplimg-com,chrome,33.956388000000004,339,0,43.5,7.0,18.4,25.4,1308,0,2132.1,2132.1
29,nexus5x,http-192-168-100-103-9191-local_websites-www-wordpress-com,chrome,62.79606,342,0,113.5,12.9,41.5,54.4,1377,0,1684.3,1684.3
