Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.715,25.715,screen dark,10.920091527450001
0,25.715,25.715,wifi running,0.06259853880000002
0,25.715,25.715,phone_scanning,0.5108036779631753
0.0,7.970047000009799,7.970047000009799,core 0 cpu_idle start,0.002598434573178195
7.970047000009799,33.110000000015134,25.139953000005335,core 0 cpu_idle,0.00819625317682674
0.0,7.971283999999287,7.971283999999287,core 1 cpu_idle start,0.0025988378660997675
7.971283999999287,33.110000000015134,25.138716000015847,core 1 cpu_idle,0.008195849883905168
0.0,7.971170000004349,7.971170000004349,core 2 cpu_idle start,0.002598800699251418
7.971170000004349,33.110000000015134,25.138830000010785,core 2 cpu_idle,0.008195887050753517
0.0,7.970111000002362,7.970111000002362,core 3 cpu_idle start,0.00259845543877577
7.970111000002362,33.110000000015134,25.139889000012772,core 3 cpu_idle,0.008196232311229165
0.0,7.9717149999924,7.9717149999924,core 4 cpu_idle start,0.0025989783828725224
7.9717149999924,33.110000000015134,25.138285000022734,core 4 cpu_idle,0.008195709367132412
0.0,7.975684000004549,7.975684000004549,core 5 cpu_idle start,0.002600272376101483
7.975684000004549,33.110000000015134,25.134316000010585,core 5 cpu_idle,0.008194415373903452
